"ID","Naam","Type","Plaats","Adres","Website","PlaceID","Lat","Lng","Rating","Reviews"
"1089","Aspergekwekerij de Margriet","winkel","Helvoirt","Margrietweg 1b, Helvoirt","False","False","51,66482439","5,19061688","False","False"
"1090","Aspergekwekerij Gubbels","winkel","Helvoirt","Nieuwkuikseweg 7, Helvoirt","False","False","51,66055154","5,21619496","False","False"
"1091","Aspergekwekerij Verhoeven","winkel","Cromvoirt","St.-Lambertusstraat 77, Cromvoirt","False","False","51,66175442","5,22577782","False","False"
"1092","Boerderijautomaten van Lieshout","automaat","Veghel","Biezendijk 25, Veghel","False","False","51,58691316","5,52585176","False","False"
"1093","Boerderijwinkel De Bosrand","winkel","Uden","Bosdreef 5A, Uden","False","False","51,67854073","5,6433596","False","False"
"1094","Boerderijwinkel De gevulde knapzak","winkel","Boxtel","Kapelweg 80, Boxtel","False","False","51,58867574","5,27402873","False","False"
"1095","Boerderijwinkel de Heische Hoeve","winkel","'s-Hertogenbosch","Ridderstraat 16, 's-Hertogenbosch","False","False","51,68810189","5,30381075","False","False"
"1096","Boerderijwinkel Heuven","winkel","Valkenburg","10 Meilaan 10, Valkenburg","False","False","52,17739771","4,43485457","False","False"
"1097","Boerderijwinkel Stevens","winkel","Sambeek","Grotestraat 93, Sambeek","False","False","51,6327059","5,96826503","False","False"
"1098","Boerderijwinkel Van Iersel","winkel","Udenhout","Schoorstraat 63, Udenhout","False","False","51,63330969","5,11260858","False","False"
"1099","Boerderijwinkel Verdaasdonk Boekel","winkel","Boekel","Sint Agathaplein 3, Boekel","False","False","51,60275688","5,67364","False","False"
"1100","Boerenkaas van Barendonk","winkel","Beers NB","Millseweg 13, Beers NB","False","False","51,7082518","5,81232879","False","False"
"1101","Boerenzuivel Patersweg","winkel","Uden","Patersweg 11, Uden","False","False","51,66637735","5,65575317","False","False"
"1102","Cleefshoeve","winkel","Heeswijk-Dinther","Berkenvenseweg 2, Heeswijk-Dinther","False","False","51,66588023","5,52443457","False","False"
"1103","De Boerderijwinkel","winkel","Erp","Achterdijk 4, Erp","False","False","51,59854241","5,59907677","False","False"
"1104","De Knoerishoeve","winkel","Odiliapeel","Oudedijk 129, Odiliapeel","False","False","51,63946824","5,72308592","False","False"
"1105","Eendenboerderij Helvoirt","winkel","Helvoirt","Udenhoutseweg 8, Helvoirt","False","False","51,63369704","5,19930111","False","False"
"1106","Eierautomaat BensBoerderEi","automaat","Haps","Beerseweg 29a, Haps","False","False","51,69317313","5,84689887","False","False"
"1107","Eierenautomaat de vrije kip","automaat","Berghem","Valendonkstraat 12, Berghem","False","False","51,7802257","5,57025036","False","False"
"1108","IJshoeve-Uijlenborch","winkel","Udenhout","Kreitenmolenstraat 224, Udenhout","False","False","51,60404507","5,16105594","False","False"
"1109","Kroef asperges en vlees","winkel","Sint Anthonis","Sambeeksedijk 9, Sint Anthonis","False","False","51,62561741","5,91656847","False","False"
"1110","Land van Kien/Hoeve Arbeidslust","winkel","Sint-Oedenrode","Bremhorst 1, Sint-Oedenrode","False","False","51,57644658","5,4495297","False","False"
"1111","Melktap De Kamphoeve","automaat","Overloon","Stevensbeekseweg 37, Overloon","False","False","51,59255169","5,9253802","False","False"
"1112","Peterâ€™s Farm Kalverhouderij Fam.Derks","winkel","Sambeek","Oude Waranda 2, Sambeek","False","False","51,63514276","5,97169084","False","False"
"1113","Pluktuin Uden","zelfpluk","Uden","Hooistraat 1A, Uden","False","False","51,67952105","5,61471694","False","False"
"1114","Puurvleeskopen","winkel","Vught","Kruishoeveweg 3, Vught","False","False","51,64231215","5,2495332","False","False"
"1115","Tuinderij â€™t Tuureind","winkel","Berghem","Deursenseweg 5, Berghem","False","False","51,77696781","5,59495989","False","False"
"1116","Tuinderij de Wenteling","winkel","Udenhout","Sint Janskruid 20, Udenhout","False","False","51,60778529","5,1334693","False","False"
"1117","van Hoof zachtfruit en asperges","winkel","Sint-Oedenrode","Roest 2a, Sint-Oedenrode","False","False","51,58029676","5,41028478","False","False"
"1118","Van Zutven EierenNcb-","winkel","Veghel","N.C.B.-laan 17, Veghel","False","False","51,61665699","5,53272901","False","False"
"1119","Versvleesboerderij Savelkouls","winkel","'s-Hertogenbosch","Hustenweg 8, 's-Hertogenbosch","False","False","51,74622815","5,36000499","False","False"
"1120","Vughtse IJsboerderij","winkel","Vught","Esscheweg 209, Vught","False","False","51,63285086","5,28409044","False","False"
"1121","Zuivelboerderij â€™t Arendnest","winkel","Boekel","Arendnest 1, Boekel","False","False","51,5976868","5,69374558","False","False"
"1122","â€™t Boeren Besoijen","winkel","Waalwijk","Westeinde 14, Waalwijk","False","False","51,68829246","5,04882424","False","False"
"1123","â€™t Vaantje","winkel","Haarsteeg","De Hoeven 1A, Haarsteeg","False","False","51,70758085","5,18280145","False","False"
"1124","Aardbeienstalletje Elshout","winkel","Elshout","Kerkstraat 13, Elshout","False","False","51,70102022","5,13364758","False","False"
"1125","Abdij Onze Lieve Vrouw Van Koningshoeven","winkel","Berkel-Enschot","Eindhovenseweg 3a, Berkel-Enschot","False","False","51,54940812","5,12845622","False","False"
"1126","Asperge en aardbeienkwekerij Musters","winkel","Elshout","Zeedijk 4, Elshout","False","False","51,69384503","5,11342188","False","False"
"1127","Aspergeboerderij De Vossenberg & Brouwers Tuinbouw & bestratingen","winkel","Gilze","Tilburgsebaan 32, Gilze","False","False","51,54584028","4,9619858","False","False"
"1128","Boerderij de Grens","winkel","Molenschot","Bavelseweg 170, Molenschot","False","False","51,55265391","4,86461828","False","False"
"1129","Boerderij Grutje","winkel","Hilvarenbeek","Groot Loo 9, Hilvarenbeek","False","False","51,4878545","5,11926295","False","False"
"1130","Boerderijwinkel Dâ€™n Heerd","winkel","Dongen","Eindsestraat 21, Dongen","False","False","51,61910968","4,96362861","False","False"
"1131","Boomgaard Lisboa","winkel","'s Gravenmoer","Hoofdstraat 20, 's Gravenmoer","False","False","51,65597206","4,94041096","False","False"
"1132","Champignon automaat JoHeKo","automaat","Dongen","Heibloemstraat 5, Dongen","False","False","51,61350317","5,00194226","False","False"
"1133","De Geitenhoeve boerderijautomaat","automaat","Tilburg","Torentjeshoeve 6a, Tilburg","False","False","51,54288122","5,12192325","False","False"
"1134","De Laarhoeve","winkel","Diessen","Laarstraat 16, Diessen","False","False","51,48071767","5,17907032","False","False"
"1135","Edelherten boerderij de ZonhoeveKeizers","winkel","Tilburg","Keizersakker 7, Tilburg","False","False","51,56254105","4,97252285","False","False"
"1136","Fruitteeltbedrijf M.S.L Zijlmans","winkel","Waspik","Carmelietenstraat 33, Waspik","False","False","51,67674496","4,95878528","False","False"
"1137","Het Aardappelpakhuis Tilburg","winkel","Tilburg","Everjachtstraat 53, Tilburg","False","False","51,57305262","5,04743331","False","False"
"1138","Hoeve Hooge Heide","winkel","Oisterwijk","Oirschotsebaan 21, Oisterwijk","False","False","51,54368653","5,2335178","False","False"
"1139","Hof van Heusden","winkel","Heusden","Hoogstraat 1, Heusden","False","False","51,73478362","5,13865103","False","False"
"1140","Landwinkel de Rosephoeve","winkel","Oisterwijk","Rosepdreef 13, Oisterwijk","False","False","51,55908954","5,237763","False","False"
"1141","Melktap van Hoek","automaat","Gilze","Chaamseweg 6C, Gilze","False","False","51,53666143","4,91002931","False","False"
"1142","PompoenstalletjeMariÃ«ndonkstraat 14","winkel","Elshout","MariÃ«ndonkstraat 14, Elshout","False","False","51,70351455","5,14696174","False","False"
"1143","Streekwinkel Wilgenhart","winkel","Molenschot","Bavelseweg 128, Molenschot","False","False","51,54856137","4,88473309","False","False"
"1144","Struisvogelfarm Van de Staak","winkel","Tilburg","Bleukweg 6, Tilburg","False","False","51,56168189","4,97980388","False","False"
"1145","Tuinderij Peeters","winkel","Rijen","Zwarte Dijk 41A, Rijen","False","False","51,59080861","4,93534416","False","False"
"1146","Van Roessel boerderijproducten","winkel","Goirle","Dorpsstraat 63, Goirle","False","False","51,52205683","5,06119108","False","False"
"1147","Van Son Asperges","winkel","Haarsteeg","Tuinbouwweg 14, Haarsteeg","False","False","51,7010373","5,17091111","False","False"
"1148","Weidevlees ELSHORST PUUR","winkel","Diessen","Esbeeksedijk 4, Diessen","False","False","51,45721752","5,17205551","False","False"
"1149","Bij Boer Gijs","winkel","Udenhout","Oude Bosschebaan 3, Udenhout","False","False","51,63592721","5,11854252","False","False"
"1150","Brabants Streekgoed","winkel","Udenhout","Brabantsehoek 8, Udenhout","False","False","51,6091548","5,16244503","False","False"
"1151","De Klef Zuivel","winkel","Overloon","Oploseweg 13, Overloon","False","False","51,56932512","5,92334501","False","False"
"1152","Halsebroek Wagyus","winkel","Esch","Halsebroek 2, Esch","False","False","51,62492182","5,30184334","False","False"
"1153","Kastanjechampignons Heeren","winkel","Uden","Hulstheuvel 19, Uden","False","False","51,6482413","5,61576287","False","False"
"1154","Kipsalon Bernheze","winkel","Heeswijk-Dinther","Jan van den Boomstraat 9, Heeswijk-Dinther","False","False","51,67516378","5,48710256","False","False"
"1155","Landbouwbedrijf De Zandkant","winkel","Biezenmortel","Oude Bosschebaan 14r, Biezenmortel","False","False","51,63846859","5,16147973","False","False"
"1156","Legkippenbedrijf Frank Donkers","winkel","Nistelrode","Grote Heide 9, Nistelrode","False","False","51,67427836","5,53894497","False","False"
"1157","Lekkerz van Hier","winkel","Schaijk","Schutsboomstraat 13a, Schaijk","False","False","51,7448964","5,63283616","False","False"
"1158","Piepers & Zo","winkel","Uden","Patersweg 18, Uden","False","False","51,66869666","5,66586394","False","False"
"1159","Pluimveebedrijf van den Bosch","winkel","Helvoirt","De Gijzel 32, Helvoirt","False","False","51,62701734","5,21606818","False","False"
"1160","Vandelangenberg landbouw","winkel","Biezenmortel","Biezenmortelsestraat 14, Biezenmortel","False","False","51,62761916","5,17574971","False","False"
"1161","Aubergines stalletje","winkel","Elshout","Mayweg 12, Elshout","False","False","51,69763629","5,13748345","False","False"
"1162","Biologisch Melkveebedrijf Maasland","winkel","Dongen","Nieuweweg 3, Dongen","False","False","51,62432392","4,99580272","False","False"
"1163","Courgette- en rabarberstalletje","winkel","Kaatsheuvel","Hoekje 10A, Kaatsheuvel","False","False","51,66879023","5,07301373","False","False"
"1164","De Groenteloods","winkel","Oisterwijk","Oliviersweg 99, Oisterwijk","False","False","51,59659289","5,18058865","False","False"
"1165","De Moerderij scharrelvarkens","winkel","De Moer","Middelstraat 64, De Moer","False","False","51,62393742","5,00223311","False","False"
"1166","Geitenbedrijf van Rooij","winkel","Drunen","Margrietweg 19, Drunen","False","False","51,65918038","5,15111032","False","False"
"1167","Groente en Fruitspeciaalzaak Timmermans","winkel","Sprang-Capelle","Raadhuisplein 7, Sprang-Capelle","False","False","51,67057129","5,02298504","False","False"
